order_id,customer_id,order_date,product_id,product_price,category,brand,quantity,discount_pct,revenue,month,month_name
ORD01720,CUST1653,2023-05-25,e036dff21be35000a37cb1f9ccea94d8,220.0,Natural,VLCC,1,0,220.0,2023-05,May 2023
ORD01721,CUST1260,2023-06-09,fbe59721a5e29ad76fc386eb1e4270ef,75.0,Skin,Biotique,1,10,67.5,2023-06,Jun 2023
ORD01722,CUST1470,2023-06-17,6885f72ca986b035282b6a4609621451,135.0,Natural,Just Herbs,1,0,135.0,2023-06,Jun 2023
ORD01723,CUST1261,2023-02-14,1a6d87dc067f498af54b4b03fdc31889,270.0,Makeup,Nykaa Cosmetics,1,0,270.0,2023-02,Feb 2023
ORD01724,CUST1682,2023-10-11,80f420505f1f93d51b206ab0672e1866,110.0,Personal Care,Goodcare,1,10,99.0,2023-10,Oct 2023
ORD01725,CUST1009,2023-08-22,a7d097919716b0811d97b1d7c0727011,191.0,Makeup,Kay Beauty,1,20,152.8,2023-08,Aug 2023
ORD01726,CUST1920,2023-01-05,bf40f148fa9ab906ac330f0b5e658d6d,795.0,Makeup,MyGlamm,1,0,795.0,2023-01,Jan 2023
ORD01727,CUST1823,2023-07-08,ba6b33389175dd066caa8191750b004b,295.0,Mom & Baby,Himalaya,1,10,265.5,2023-07,Jul 2023
ORD01728,CUST1476,2023-04-13,abfa1c4a25bc355cca9a331daf8be25e,64.0,Natural,Himalaya,1,10,57.6,2023-04,Apr 2023
ORD01729,CUST1922,2023-05-30,8b3728de21db03875ec09e5297709845,1050.0,Makeup,M.A.C,1,0,1050.0,2023-05,May 2023
ORD01730,CUST1294,2023-10-16,43f286a62cde98204aab8254501102ed,84.0,Natural,Himalaya,1,0,84.0,2023-10,Oct 2023
ORD01731,CUST1693,2023-06-05,90fc1f28f24fa0446770f1e03191b209,399.0,Makeup,Nykaa Cosmetics,1,30,279.3,2023-06,Jun 2023
ORD01732,CUST1559,2023-11-15,18901030728867890103000000300000000000VHWF1R8IN,135.0,Skin,Vaseline,1,20,108.0,2023-11,Nov 2023
ORD01733,CUST1161,2023-05-05,220f11a485c4cc672e4b5b5aa109a441,235.0,Personal Care,Nature's Tattva,1,10,211.5,2023-05,May 2023
ORD01734,CUST1075,2023-08-26,48ec88e0fba1aec45ef083eecf257454,3310.0,Makeup,Huda Beauty,2,10,5958.0,2023-08,Aug 2023
ORD01735,CUST1452,2023-07-08,fe33d560a358bc981675ab735de6f162,238.0,Makeup,Maybelline New York,2,0,476.0,2023-07,Jul 2023
ORD01736,CUST1967,2023-10-30,92ba9135ac78e742ac259b01d1ad5570,494.0,Makeup,Faces Canada,1,10,444.6,2023-10,Oct 2023
ORD01737,CUST1353,2023-09-10,fd955ee3b5b39b7c28f4bcc3aa7141ae,1900.0,Makeup,Lime Crime,1,10,1710.0,2023-09,Sep 2023
ORD01738,CUST1601,2023-04-11,6ac07703f92ef66fe348cff81e65a9d1,1595.0,Nykaa Luxe,Forest Essentials,2,10,2871.0,2023-04,Apr 2023
ORD01739,CUST1306,2023-10-07,9d6f62fba9cf86c5b7825558c3cc6e80,269.0,Health & Wellness,Tea Treasure,1,0,269.0,2023-10,Oct 2023
ORD01740,CUST1654,2023-05-06,3f3bab815bc7f65205e6138e1c8fa230,224.0,Natural,Merlion Naturals,2,0,448.0,2023-05,May 2023
ORD01741,CUST1985,2023-03-19,474a0c6135fafa5e0afcb1dc109cb238,695.0,Makeup,Makeup Revolution,2,0,1390.0,2023-03,Mar 2023
ORD01742,CUST1434,2023-01-04,d7c4a6028a32983b520f8519a0c10ac1,225.0,Natural,Jovees,2,30,315.0,2023-01,Jan 2023
ORD01743,CUST1706,2023-07-29,60abe57227855681c769cdcd3f45c0d1,1850.0,Makeup,Makeup Revolution,1,10,1665.0,2023-07,Jul 2023
ORD01744,CUST1256,2023-01-13,50dc13f9d2a0d8df99e6f778f016f939,2990.0,Nykaa Luxe,PRADA,1,10,2691.0,2023-01,Jan 2023
ORD01745,CUST1467,2023-04-30,18901030685191890103000000300000000000LCRP100IN,155.0,Brand,Lakme,1,0,155.0,2023-04,Apr 2023
ORD01746,CUST1865,2023-10-05,18901030685191890103000000300000000000LCRP100IN,600.0,Makeup,Lakme,1,0,600.0,2023-10,Oct 2023
ORD01747,CUST1309,2023-06-27,8df9b1422b1878c8d061b2821e682edf,675.0,Makeup,Colorbar,1,20,540.0,2023-06,Jun 2023
ORD01748,CUST1203,2023-11-22,641295df511b4353815804b1dc8c2cc7,1900.0,Makeup,Lime Crime,1,10,1710.0,2023-11,Nov 2023
ORD01749,CUST1393,2023-12-22,6b163a3de253aa623d26ef05b6ffd249,105.0,Natural,Close-Up,1,10,94.5,2023-12,Dec 2023
ORD01750,CUST1873,2023-01-05,8b04b49d93df88b80f3395b49f970b52,269.0,Fragrance,First Water,2,0,538.0,2023-01,Jan 2023
ORD01751,CUST1494,2023-06-21,641295df511b4353815804b1dc8c2cc7,1900.0,Makeup,Lime Crime,1,20,1520.0,2023-06,Jun 2023
ORD01752,CUST1109,2023-01-01,7ecdae7a98a91d96aca3d9e635aa56e0,175.0,Makeup,Maybelline New York,2,0,350.0,2023-01,Jan 2023
ORD01753,CUST1242,2023-12-03,1ed2ff0473b80cd83ee7cfb130f8d28d,758.0,Mom & Baby,Floret,2,0,1516.0,2023-12,Dec 2023
ORD01754,CUST1390,2023-07-12,426643704ebc835a683b76c78d05ea4c,3250.0,Makeup,Guerlain,1,10,2925.0,2023-07,Jul 2023
ORD01755,CUST1585,2023-06-07,b1f874e953b1ccbfd91098723fe56bc8,750.0,NFBA 2020 Nominees Online Sale,Bioderma,1,0,750.0,2023-06,Jun 2023
ORD01756,CUST1367,2023-02-23,15496cfbe7ee2e663d978725a25764d6,5800.0,Skin,L'Occitane,2,0,11600.0,2023-02,Feb 2023
ORD01757,CUST1588,2023-04-16,b2e73781d5a9aa937eb909adb01193fe,399.0,Makeup,Wet n Wild,1,10,359.1,2023-04,Apr 2023
ORD01758,CUST1302,2023-09-29,718a642688cf9ffad6e98bda4b872b58,524.0,Skin,Nykaa Naturals,1,10,471.6,2023-09,Sep 2023
ORD01759,CUST1716,2023-05-02,174a780fda5474412413e34144fd6a41,149.0,Makeup,YLG,1,20,119.2,2023-05,May 2023
ORD01760,CUST1302,2023-08-03,af2acd07fb737766cfdcc208e3d8b456,290.0,Natural,SSCPL Herbals,1,10,261.0,2023-08,Aug 2023
ORD01761,CUST1022,2023-09-09,4f3db032f9627131bc160d06dbdb004a,649.0,Natural,Raw Nature,1,0,649.0,2023-09,Sep 2023
ORD01762,CUST1849,2023-01-31,f7f76573099db0058ef5264c35d9d02e,539.0,Makeup,Nykaa Cosmetics,1,0,539.0,2023-01,Jan 2023
ORD01763,CUST1674,2023-03-14,424755c11c78b2b24ff13c675baf5d19,175.0,Health & Wellness,True Elements,1,30,122.5,2023-03,Mar 2023
ORD01764,CUST1405,2023-12-31,f9476adafb7c19f517e1186f22dd2b2f,3950.0,Makeup,Bobbi Brown,1,10,3555.0,2023-12,Dec 2023
ORD01765,CUST1281,2023-05-24,1c4201b5a2d02918abd00951ab020d3e,240.0,Natural,Aroma Treasures,1,20,192.0,2023-05,May 2023
ORD01766,CUST1008,2023-02-17,7ac4cd7a405d96941a706817accfdab5,95.0,Natural,Jiva Ayurveda,1,0,95.0,2023-02,Feb 2023
ORD01767,CUST1579,2023-01-23,88e56b2f34e31b18c307f654f70fbd8e,60.0,Skin,Niconi,1,10,54.0,2023-01,Jan 2023
ORD01768,CUST1885,2023-04-29,5c6a52dcc5e10bba796e4c2c615a311c,282.0,Natural,Allin Exporters,2,0,564.0,2023-04,Apr 2023
ORD01769,CUST1702,2023-09-24,18901030685191890103000000300000000000LCRP100IN,155.0,Brand,Lakme,1,10,139.5,2023-09,Sep 2023
ORD01770,CUST1796,2023-07-31,abfa1c4a25bc355cca9a331daf8be25e,64.0,Natural,Himalaya,1,30,44.8,2023-07,Jul 2023
ORD01771,CUST1762,2023-12-25,d5bbd4ca20870d7d0f51d16ac9f29a9e,299.0,Natural,Wishcare,1,30,209.3,2023-12,Dec 2023
ORD01772,CUST1996,2023-07-10,e0750982df54c3f7c1e295a1456a3a90,191.0,Makeup,Kay Beauty,1,10,171.9,2023-07,Jul 2023
ORD01773,CUST1050,2023-08-23,1f626e1a17d73e17dfdf2a9b18e2a652,65.0,Hair,L'Oreal Paris,1,10,58.5,2023-08,Aug 2023
ORD01774,CUST1932,2023-02-13,18901030685191890103000000300000000000LCRP100IN,600.0,Makeup,Lakme,2,30,840.0,2023-02,Feb 2023
ORD01775,CUST1620,2023-10-25,7da128a8e238e0db67e4ef2c07fedb40,250.0,Skin,Zerb,1,10,225.0,2023-10,Oct 2023
ORD01776,CUST1763,2023-02-18,68b40c118f9d5239dd037961763290fe,100.0,Mom & Baby,Disney,2,0,200.0,2023-02,Feb 2023
ORD01777,CUST1508,2023-09-16,b1842996d1acb094c177fdeef5910301,240.0,Natural,Skin Secrets,1,10,216.0,2023-09,Sep 2023
ORD01778,CUST1852,2023-03-10,e8549b26275b5c59018c8025895178e5,350.0,Makeup,LYN,1,0,350.0,2023-03,Mar 2023
ORD01779,CUST1925,2023-11-23,8b3728de21db03875ec09e5297709845,1050.0,Makeup,M.A.C,1,10,945.0,2023-11,Nov 2023
ORD01780,CUST1924,2023-07-21,70829202122cf08e51668371702ccb00,150.0,Makeup,Stars Cosmetics,2,10,270.0,2023-07,Jul 2023
ORD01781,CUST1293,2023-02-08,95468730643c0fdffaa81253771485da,7000.0,Hair,CADIVEU,1,10,6300.0,2023-02,Feb 2023
ORD01782,CUST1794,2023-10-31,331e044716eeea10c9e96e59898a7318,445.0,Natural,Blue Nectar,1,0,445.0,2023-10,Oct 2023
ORD01783,CUST1818,2023-10-18,da9ee342d9efd5e5de815cf0c5a045e7,1800.0,Skin,Dermalogica,1,0,1800.0,2023-10,Oct 2023
ORD01784,CUST1235,2023-02-01,3a5247720e93fd276bd6a797adf7629b,1100.0,Makeup,M.A.C,1,10,990.0,2023-02,Feb 2023
ORD01785,CUST1621,2023-08-11,abf377218604a1ddd3e61fd4600001ad,361.0,Makeup,Nykaa Cosmetics,1,20,288.8,2023-08,Aug 2023
ORD01786,CUST1821,2023-12-06,c3ff6b3b339563b1d0bfdeaebbb0a283,2400.0,Makeup,Too Faced,1,10,2160.0,2023-12,Dec 2023
ORD01787,CUST1360,2023-03-08,6526f3983c14d16e91e68d826dfe4704,6125.0,Nykaa Luxe,Guerlain,1,0,6125.0,2023-03,Mar 2023
ORD01788,CUST1224,2023-05-02,ec96ed3a148fcfbf7e62a85777f09427,119.0,Brand,Lotus Herbals,1,30,83.3,2023-05,May 2023
ORD01789,CUST1651,2023-05-30,453339f1c61f052c4763be98fe8e21bf,3115.0,Fragrance,Issey Miyake,1,30,2180.5,2023-05,May 2023
ORD01790,CUST1194,2023-05-14,fd955ee3b5b39b7c28f4bcc3aa7141ae,1900.0,Makeup,Lime Crime,2,0,3800.0,2023-05,May 2023
ORD01791,CUST1635,2023-06-11,46a325dbb0f93149e6202e339b9e7e56,220.0,Skin,Max Care,2,0,440.0,2023-06,Jun 2023
ORD01792,CUST1256,2023-07-21,2e364e9a674c447aea135b4c6c50bb21,450.0,Makeup,Biotique Natural Makeup,2,20,720.0,2023-07,Jul 2023
ORD01793,CUST1694,2023-12-25,98f77830bf9481849c4247b2ee9a585b,1199.0,Makeup,Max Factor,1,20,959.2,2023-12,Dec 2023
ORD01794,CUST1773,2023-06-17,18901030685191890103000000300000000000LCRP100IN,600.0,Brand,Lakme,1,30,420.0,2023-06,Jun 2023
ORD01795,CUST1738,2023-06-12,017044830af4f3456d17c571f46a032a,1700.0,Makeup,Lime Crime,1,20,1360.0,2023-06,Jun 2023
ORD01796,CUST1785,2023-08-20,e22a7ea6c594e3e52a4dbe1eb04fd7a3,260.0,Brand,Nivea,1,10,234.0,2023-08,Aug 2023
ORD01797,CUST1675,2023-05-20,6bb81611e05ac8e7dae4c2291873b4e7,3575.0,Nykaa Luxe,PRADA,1,10,3217.5,2023-05,May 2023
ORD01798,CUST1697,2023-04-30,5c6a52dcc5e10bba796e4c2c615a311c,282.0,Natural,Allin Exporters,1,0,282.0,2023-04,Apr 2023
ORD01799,CUST1858,2023-02-08,15496cfbe7ee2e663d978725a25764d6,5800.0,Nykaa Luxe,L'Occitane,1,0,5800.0,2023-02,Feb 2023
ORD01800,CUST1140,2023-04-14,15496cfbe7ee2e663d978725a25764d6,5800.0,Skin,L'Occitane,1,10,5220.0,2023-04,Apr 2023
ORD01801,CUST1643,2023-03-11,c2be7e1ef97ba2c19c69d1ac953a9cad,1250.0,Makeup,Milani,2,10,2250.0,2023-03,Mar 2023
ORD01802,CUST1099,2023-10-27,5357445d70d5722066b00be9b96ad43b,280.0,Brand,Nykaa Naturals,1,10,252.0,2023-10,Oct 2023
ORD01803,CUST1925,2023-02-25,fcb5b64663688ccdbfa34c3617b64588,449.0,Makeup,Nykaa Cosmetics,1,20,359.2,2023-02,Feb 2023
ORD01804,CUST1642,2023-03-21,e889ce90d63081f13ca11386c25a2c78,2300.0,Makeup,Smashbox,1,0,2300.0,2023-03,Mar 2023
ORD01805,CUST1661,2023-02-24,23d041e478624d9263254481d90773ba,3999.0,Natural,QUINOAPLEX R3,1,10,3599.1,2023-02,Feb 2023
ORD01806,CUST1040,2023-03-26,df491bbe99958f73ae08f65febbe183e,74.0,Brand,Himalaya,1,0,74.0,2023-03,Mar 2023
ORD01807,CUST1316,2023-08-19,46a325dbb0f93149e6202e339b9e7e56,220.0,Skin,Max Care,2,10,396.0,2023-08,Aug 2023
ORD01808,CUST1807,2023-08-27,4452adf35cb307a3a0b6a8a0da2e65fa,99.0,Natural,VLCC,2,20,158.4,2023-08,Aug 2023
ORD01809,CUST1451,2023-06-10,54822a2fe4958ae2aacd71543c7e2d83,76.0,Natural,Nature's Essence,1,10,68.4,2023-06,Jun 2023
ORD01810,CUST1034,2023-07-28,9bc3c17f7e6df8549ae57ce60f195bc2,750.0,Makeup,L'Oreal Paris,2,30,1050.0,2023-07,Jul 2023
ORD01811,CUST1593,2023-03-03,bf4e09e8355ae921ddb8fb910c200500,599.0,Makeup,Colorbar,3,0,1797.0,2023-03,Mar 2023
ORD01812,CUST1373,2023-10-02,5d676d28932916e7d159981b4d69eb43,4900.0,Makeup,Charlotte Tilbury,2,10,8820.0,2023-10,Oct 2023
ORD01813,CUST1749,2023-07-03,48d4b12479fe4d1804efdb9c2a3191f7,1420.0,Makeup,Milani,2,0,2840.0,2023-07,Jul 2023
ORD01814,CUST1134,2023-04-17,0c610ad565589bce6b861960159ac311,60.0,Personal Care,Biotique,1,10,54.0,2023-04,Apr 2023
ORD01815,CUST1092,2023-08-20,20732b964f69b87df5fa8f50ae337b35,85.0,Natural,Trichup,1,20,68.0,2023-08,Aug 2023
ORD01816,CUST1931,2023-06-07,81882597243c4e8870a3010b22f561e5,115.0,Men's Store,Vatika,1,10,103.5,2023-06,Jun 2023
ORD01817,CUST1302,2023-08-26,859466f1b459ae4e4b2aa299c1018bc0,549.0,Makeup,SERY,1,20,439.2,2023-08,Aug 2023
ORD01818,CUST1334,2023-05-16,4a17f8020640dea41fc84fa2db15a4b7,385.0,Personal Care,Votre,3,0,1155.0,2023-05,May 2023
ORD01819,CUST1765,2023-03-03,702d953460d431ffc4bb353ab95c6cd0,275.0,Skin,Biotique,1,20,220.0,2023-03,Mar 2023
ORD01820,CUST1425,2023-02-16,3ed57b335cbfea416e88c7ef63c6098a,595.0,Makeup,Chambor,1,0,595.0,2023-02,Feb 2023
ORD01821,CUST1179,2023-03-22,0261186cfbfe3041c88fbab962ce6625,220.0,Personal Care,Richfeel,2,20,352.0,2023-03,Mar 2023
ORD01822,CUST1205,2023-12-18,7ac4cd7a405d96941a706817accfdab5,95.0,Natural,Jiva Ayurveda,2,0,190.0,2023-12,Dec 2023
ORD01823,CUST1135,2023-06-05,089901a9958e8ee40132ac46bd36bcaa,109.0,Hair,SYNAA,3,0,327.0,2023-06,Jun 2023
ORD01824,CUST1805,2023-12-27,5303428e979007f51b686a49d29e2917,990.0,Nykaa Luxe,Murad,1,10,891.0,2023-12,Dec 2023
ORD01825,CUST1552,2023-12-23,ecda249518e87b28ed2bfb73ce265ca0,185.0,Natural,SSCPL Herbals,1,30,129.5,2023-12,Dec 2023
ORD01826,CUST1897,2023-11-05,7394201eb0856dc34ef00dfc86a8366a,175.0,Personal Care,Nivea,1,0,175.0,2023-11,Nov 2023
ORD01827,CUST1994,2023-01-21,18901030685191890103000000300000000000LCRP100IN,800.0,Brand,Lakme,1,0,800.0,2023-01,Jan 2023
ORD01828,CUST1374,2023-04-21,d628d2961a81baee501fc5ab8ce24e47,503.0,Makeup,Faces Canada,1,20,402.4,2023-04,Apr 2023
ORD01829,CUST1543,2023-06-17,6e782701acfe06579b0b53423813647a,411.0,Makeup,LOOkX,1,0,411.0,2023-06,Jun 2023
ORD01830,CUST1513,2023-03-17,22a845a8abffb40245663d1c13c780ee,180.0,Health & Wellness,Sorich Organics,2,0,360.0,2023-03,Mar 2023
ORD01831,CUST1935,2023-02-16,5783113240b8174e19cee6285038b287,2960.0,Nykaa Luxe,Burberry,1,10,2664.0,2023-02,Feb 2023
ORD01832,CUST1279,2023-12-31,589e605d3e32845ccca575a651a576c4,850.0,Makeup,NYX Professional Makeup,1,0,850.0,2023-12,Dec 2023
ORD01833,CUST1850,2023-05-08,0c610ad565589bce6b861960159ac311,60.0,Personal Care,Biotique,1,30,42.0,2023-05,May 2023
ORD01834,CUST1168,2023-07-02,5c6a52dcc5e10bba796e4c2c615a311c,282.0,Natural,Allin Exporters,1,20,225.6,2023-07,Jul 2023
ORD01835,CUST1263,2023-07-22,5cebd943e5e148c6fff432051fc8f41a,60.0,Men's Store,Himalaya,1,10,54.0,2023-07,Jul 2023
ORD01836,CUST1935,2023-09-20,df9204a752f49e360e5f84ac6c07efd7,125.0,Brand,Himalaya,2,30,175.0,2023-09,Sep 2023
ORD01837,CUST1844,2023-01-26,aaaac7163e80cff58a8092c1ff48f8d1,179.0,Makeup,Faces Canada,1,10,161.1,2023-01,Jan 2023
ORD01838,CUST1966,2023-12-13,af2acd07fb737766cfdcc208e3d8b456,290.0,Natural,SSCPL Herbals,2,0,580.0,2023-12,Dec 2023
ORD01839,CUST1493,2023-06-03,59b38e15e3b5a371be0ccadea37da772,375.0,Makeup,L'Oreal Paris,1,0,375.0,2023-06,Jun 2023
ORD01840,CUST1990,2023-05-14,2101c2f4948c86fa9d4679bf5a336b32,349.0,Natural,Lotus Make Up,2,10,628.2,2023-05,May 2023
ORD01841,CUST1825,2023-03-31,d4c9568437b5df4129fea0e9c4f404ad,580.0,Personal Care,L'Occitane,1,0,580.0,2023-03,Mar 2023
ORD01842,CUST1302,2023-01-16,c9a614a1f7dc2a592dda19aea0aef5e5,509.0,Makeup,Kay Beauty,1,30,356.3,2023-01,Jan 2023
ORD01843,CUST1764,2023-07-27,97d3959672c982635552fd56f866d99f,900.0,Fragrance,Nykaa Cosmetics,1,20,720.0,2023-07,Jul 2023
ORD01844,CUST1891,2023-08-20,578e2805601e2928d50841260ec98b86,495.0,Makeup,PAC,2,0,990.0,2023-08,Aug 2023
ORD01845,CUST1346,2023-10-12,4d93f6318756ea6c313226eab7637da3,4122.0,Men's Store,Issey Miyake,1,10,3709.8,2023-10,Oct 2023
ORD01846,CUST1823,2023-10-09,cfe1bd28ee06f9163ece7fa1e84a2a22,150.0,Hair,Head & Shoulders,1,20,120.0,2023-10,Oct 2023
ORD01847,CUST1117,2023-05-08,8dcc9f736d2ac35bcb8359cf45a55eba,80.0,Personal Care,Clean & Clear,3,30,168.0,2023-05,May 2023
ORD01848,CUST1479,2023-02-18,589e605d3e32845ccca575a651a576c4,850.0,Makeup,NYX Professional Makeup,2,20,1360.0,2023-02,Feb 2023
ORD01849,CUST1986,2023-08-25,786f255239a71f885271046004eb9925,110.0,Makeup,TS,1,10,99.0,2023-08,Aug 2023
ORD01850,CUST1077,2023-02-22,4d9a3ff7951c4fea10942ade607e7d38,793.0,Makeup,The Face Shop,1,20,634.4,2023-02,Feb 2023
ORD01851,CUST1144,2023-03-13,a2021197b822edac90272418a470515d,400.0,Natural,The Hair Kitchen,1,10,360.0,2023-03,Mar 2023
ORD01852,CUST1772,2023-03-04,21071cc1f2597b8611ca7bf73af018e7,2100.0,Makeup,Smashbox,1,10,1890.0,2023-03,Mar 2023
ORD01853,CUST1989,2023-01-07,fe19790da9d93ff9f431a4b56320f3b4,274.0,Natural,Jovees,1,0,274.0,2023-01,Jan 2023
ORD01854,CUST1231,2023-02-01,174a780fda5474412413e34144fd6a41,149.0,Makeup,YLG,2,0,298.0,2023-02,Feb 2023
ORD01855,CUST1880,2023-04-24,f9476adafb7c19f517e1186f22dd2b2f,3950.0,Makeup,Bobbi Brown,2,10,7110.0,2023-04,Apr 2023
ORD01856,CUST1692,2023-03-08,b1f874e953b1ccbfd91098723fe56bc8,750.0,NFBA 2020 Nominees Online Sale,Bioderma,1,0,750.0,2023-03,Mar 2023
ORD01857,CUST1741,2023-04-12,8c369e49f7cbd2d315e33fea77d1b840,33.0,Hair,Himalaya,1,0,33.0,2023-04,Apr 2023
ORD01858,CUST1690,2023-07-25,174a780fda5474412413e34144fd6a41,149.0,Makeup,YLG,1,20,119.2,2023-07,Jul 2023
ORD01859,CUST1406,2023-07-10,ecda249518e87b28ed2bfb73ce265ca0,185.0,Natural,SSCPL Herbals,3,0,555.0,2023-07,Jul 2023
ORD01860,CUST1990,2023-12-18,95468730643c0fdffaa81253771485da,7000.0,Hair,CADIVEU,3,10,18900.0,2023-12,Dec 2023
ORD01861,CUST1866,2023-11-19,e20d83ae09d2074bdfcb45f35db7f460,90.0,Personal Care,The Body Care,1,10,81.0,2023-11,Nov 2023
ORD01862,CUST1823,2023-11-27,96deb09c4160b873e960d36ab0fb053d,280.0,Brand,Nykaa Naturals,2,30,392.0,2023-11,Nov 2023
ORD01863,CUST1570,2023-02-13,11571904ebb951f6ad45843179998dd2,99.0,Skin,Garnier,1,10,89.1,2023-02,Feb 2023
ORD01864,CUST1374,2023-10-26,afef5dcb0f7569900cef85484dec383e,795.0,Nykaa Luxe,Kama Ayurveda,1,0,795.0,2023-10,Oct 2023
ORD01865,CUST1092,2023-10-28,18638014524b84b53f9bb76f90e2ee66,99.0,Brand,Biotique,1,10,89.1,2023-10,Oct 2023
ORD01866,CUST1809,2023-05-13,68b40c118f9d5239dd037961763290fe,100.0,Mom & Baby,Disney,1,20,80.0,2023-05,May 2023
ORD01867,CUST1404,2023-02-08,562360a77dac7186e553a5d151950e6b,80.0,Personal Care,Garnier,1,30,56.0,2023-02,Feb 2023
ORD01868,CUST1014,2023-01-12,084de4e4ad20c8b5c2e960c2238e9e91,3700.0,Nykaa Luxe,M.A.C,1,10,3330.0,2023-01,Jan 2023
ORD01869,CUST1270,2023-02-03,f5b64585b9489f3423d4bb31e887f916,200.0,Personal Care,Beardhood,1,0,200.0,2023-02,Feb 2023
ORD01870,CUST1549,2023-04-12,60928db9ee6e553e7ed4a449d229de36,336.0,Skin,Allin Exporters,2,30,470.4,2023-04,Apr 2023
ORD01871,CUST1126,2023-11-27,49c08e34e7fba800a16132672c42b661,580.0,Makeup,Yves Rocher,1,0,580.0,2023-11,Nov 2023
ORD01872,CUST1465,2023-08-16,71a172d0371422a2cf363a0b75984631,810.0,Makeup,IsaDora,1,10,729.0,2023-08,Aug 2023
ORD01873,CUST1377,2023-03-07,4d14a42545be68a60b4b0ae833062f45,449.0,Personal Care,Natural Vibes,1,10,404.1,2023-03,Mar 2023
ORD01874,CUST1688,2023-02-17,4133f93c0d055cae1573d9a4e3559a25,950.0,Hair,Aveda,1,0,950.0,2023-02,Feb 2023
ORD01875,CUST1766,2023-06-19,0151305201986bd68fb9bab9c16337d6,190.0,Makeup,Maybelline New York,1,0,190.0,2023-06,Jun 2023
ORD01876,CUST1688,2023-03-04,6dc5ad5d7e2565263266d5478556e3c0,495.0,Makeup,Miss Claire,1,0,495.0,2023-03,Mar 2023
ORD01877,CUST1268,2023-01-22,d39a482011e096e8af8d02c39a770801,80.0,Skin,Olivia,1,10,72.0,2023-01,Jan 2023
ORD01878,CUST1598,2023-08-25,18901030728867890103000000300000000000VHWF1R8IN,210.0,Skin,Vaseline,1,30,147.0,2023-08,Aug 2023
ORD01879,CUST1390,2023-01-26,8a25d7d17555971297c563a2896acae1,129.0,Personal Care,Spawake,1,0,129.0,2023-01,Jan 2023
ORD01880,CUST1842,2023-03-28,3dd83ec7d05a4106fbd33b0893afb785,230.0,Personal Care,The Body Care,1,20,184.0,2023-03,Mar 2023
ORD01881,CUST1653,2023-10-21,d39a482011e096e8af8d02c39a770801,80.0,Skin,Olivia,1,0,80.0,2023-10,Oct 2023
ORD01882,CUST1962,2023-08-10,8eb8e41060ba9295b7f30c965b68d2e6,4425.0,Fragrance,Kenzo,1,10,3982.5,2023-08,Aug 2023
ORD01883,CUST1380,2023-07-22,a95d8e01dba53433a09878545f0b6f7b,450.0,Skin,Goodcare,1,0,450.0,2023-07,Jul 2023
ORD01884,CUST1110,2023-09-12,a7088b80157b24c4ec349c5613e54f6a,1310.0,Natural,Ohria Ayurveda,2,30,1834.0,2023-09,Sep 2023
ORD01885,CUST1691,2023-01-16,95468730643c0fdffaa81253771485da,7000.0,Hair,CADIVEU,1,20,5600.0,2023-01,Jan 2023
ORD01886,CUST1239,2023-07-15,be87aa718721aa601b03cd96f0d0265c,277.0,Skin,Allin Exporters,1,10,249.3,2023-07,Jul 2023
ORD01887,CUST1482,2023-12-16,1beed8ce23582cb69a0708e1d1371d75,3450.0,Makeup,Charlotte Tilbury,2,20,5520.0,2023-12,Dec 2023
ORD01888,CUST1025,2023-08-07,f61f3f3887c81a2406485d8f973facac,315.0,Makeup,DeBelle,1,10,283.5,2023-08,Aug 2023
ORD01889,CUST1634,2023-03-30,bd22390eb911e4dc14d9f4df3edb3f25,5050.0,Nykaa Luxe,HERMÃˆS,1,30,3535.0,2023-03,Mar 2023
ORD01890,CUST1905,2023-07-01,18901030728867890103000000300000000000VHWF1R8IN,210.0,Skin,Vaseline,2,20,336.0,2023-07,Jul 2023
ORD01891,CUST1965,2023-04-20,38bf46435f734f5e0ab64b1ed8b2eb74,3360.0,Men's Store,Jean Paul Gaultier,2,30,4704.0,2023-04,Apr 2023
ORD01892,CUST1574,2023-04-06,48fe058e54f12c1ffbb6642502c3c1e9,799.0,Makeup,L'Oreal Paris,3,10,2157.3,2023-04,Apr 2023
ORD01893,CUST1335,2023-05-21,d696d490e36a693126c387bc1f62ba4a,65.0,Personal Care,Everyuth Naturals,1,0,65.0,2023-05,May 2023
ORD01894,CUST1937,2023-05-24,5303428e979007f51b686a49d29e2917,990.0,Skin,Murad,1,10,891.0,2023-05,May 2023
ORD01895,CUST1624,2023-08-17,679c76fc4865d7a818968e89cec63436,340.0,Natural,SOVA,1,0,340.0,2023-08,Aug 2023
ORD01896,CUST1226,2023-03-18,9f0f38d25dc18f93a15796c74afabb95,399.0,Skin,VLCC,1,10,359.1,2023-03,Mar 2023
ORD01897,CUST1663,2023-01-18,089901a9958e8ee40132ac46bd36bcaa,109.0,Hair,SYNAA,1,10,98.1,2023-01,Jan 2023
ORD01898,CUST1064,2023-11-11,3f3bab815bc7f65205e6138e1c8fa230,224.0,Natural,Merlion Naturals,1,10,201.6,2023-11,Nov 2023
ORD01899,CUST1650,2023-11-14,18901030685191890103000000300000000000LCRP100IN,155.0,Brand,Lakme,2,0,310.0,2023-11,Nov 2023
ORD01900,CUST1843,2023-11-12,43a298f6fb694f35826da3b2fe726168,675.0,Makeup,L.A. Girl,1,0,675.0,2023-11,Nov 2023
